timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T20:22:05.229766,58.95,60.7,28.4,2400.033792,0.8438,0x0
2026-02-03T20:22:06.255027,58.95,59.6,28.3,2400.03712,0.8438,0x0
2026-02-03T20:22:07.281942,59.5,60.1,28.5,2400.023808,0.8438,0x0
2026-02-03T20:22:08.404754,59.5,60.0,28.6,2400.03712,0.8438,0x0
2026-02-03T20:22:09.530622,58.4,59.0,28.4,2400.03712,0.8438,0x0
2026-02-03T20:22:10.550766,60.05,63.0,28.4,2400.03712,0.8438,0x0
2026-02-03T20:22:11.572607,59.5,60.6,28.3,2400.027136,0.8438,0x0
2026-02-03T20:22:12.592971,59.5,59.3,28.4,2400.027136,0.8438,0x0
2026-02-03T20:22:13.615253,58.95,61.8,28.2,2400.03712,0.8438,0x0
2026-02-03T20:22:14.636678,58.95,71.2,28.3,2400.030464,0.8438,0x0
2026-02-03T20:22:15.660987,58.95,57.9,28.3,2400.033792,0.8438,0x0
2026-02-03T20:22:16.681207,60.6,60.2,28.2,2400.023808,0.8438,0x0
